,comment,date,filters,page_id,page_name,raw,reaction,search_term,share,title
1149,,2 Nov 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
2 Nov 2019
  ·
  · Blood donation at Selangor and K.Lumpur 3 November
9
9
2 shares",9,Blood Donation,2,Blood donation at Selangor and K.Lumpur 3 November
1150,,10 Nov 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
10 Nov 2019
  ·
  · Blood donation at K.Lumpur 11 November
8
8
2 shares",8,Blood Donation,2,Blood donation at K.Lumpur 11 November
1151,,1 Nov 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
1 Nov 2019
  ·
  · Blood donation at Selangor and K.Lumpur 2 November
7
7
4 shares",7,Blood Donation,4,Blood donation at Selangor and K.Lumpur 2 November
1152,,26 Apr 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
26 Apr 2019
  ·
  · Blood donation at Selangor and K.Lumpur 27 April
9
9
3 shares",9,Blood Donation,3,Blood donation at Selangor and K.Lumpur 27 April
1153,,22 May 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
22 May 2019
  ·
  · Blood donation at Selangor and K.Lumpur 23 Mei
9
9
2 shares",9,Blood Donation,2,Blood donation at Selangor and K.Lumpur 23 Mei
1154,,15 Jul 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
15 Jul 2019
  ·
  · Blood donation at Kuantan 21 Julai
16
16
3 shares",16,Blood Donation,3,Blood donation at Kuantan 21 Julai
1155,,2 Oct 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
2 Oct 2019
  ·
  · Blood donation at Selangor and K.Lumpur 3 October
9
9
1 share",9,Blood Donation,1,Blood donation at Selangor and K.Lumpur 3 October
1156,,24 Dec 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
24 Dec 2019
  ·
  · Blood donation at Selangor and K.Lumpur 25 December
6
6
3 shares",6,Blood Donation,3,Blood donation at Selangor and K.Lumpur 25 December
1157,,3 Oct 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
3 Oct 2019
  ·
  · Blood donation at Selangor and K.Lumpur 4 October
7
7
3 shares",7,Blood Donation,3,Blood donation at Selangor and K.Lumpur 4 October
1158,,3 Dec 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
3 Dec 2019
  ·
  · Blood donation at Selangor and K.Lumpur 4 December
6
6
2 shares",6,Blood Donation,2,Blood donation at Selangor and K.Lumpur 4 December
1159,,17 Dec 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
17 Dec 2019
  ·
  · Blood donation at Selangor and K.Lumpur 18 December
3
3
2 shares",3,Blood Donation,2,Blood donation at Selangor and K.Lumpur 18 December
1160,,25 Aug 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
25 Aug 2019
  ·
  · Blood donation at Taiping 1 Sept
12
12
3 shares",12,Blood Donation,3,Blood donation at Taiping 1 Sept
1161,,8 Jun 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
8 Jun 2019
  ·
  · Blood donation at Selangor and K.Lumpur 9 June
10
10
5 shares",10,Blood Donation,5,Blood donation at Selangor and K.Lumpur 9 June
1162,,5 Sep 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
5 Sep 2019
  ·
  · Blood donation at Selangor Puchong 7 Sept
12
12
5 shares",12,Blood Donation,5,Blood donation at Selangor Puchong 7 Sept
1163,,27 Sep 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
27 Sep 2019
  ·
  · Blood donation at Selangor and K.Lumpur 28 Sept
7
7
3 shares",7,Blood Donation,3,Blood donation at Selangor and K.Lumpur 28 Sept
1164,,2 Dec 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
2 Dec 2019
  ·
  · Blood donation at Selangor and K.Lumpur 3 December
6
6
1 share",6,Blood Donation,1,Blood donation at Selangor and K.Lumpur 3 December
1165,,25 Sep 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
25 Sep 2019
  ·
  · Blood donation at Jerantut
8
8
2 shares",8,Blood Donation,2,Blood donation at Jerantut
1166,,1 May 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
1 May 2019
  ·
  · Blood donation at Selangor 4 Mei
13
13
5 shares",13,Blood Donation,5,Blood donation at Selangor 4 Mei
1167,,13 Dec 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
13 Dec 2019
  ·
  · Blood donation at Selangor and K.Lumpur 14 December
4
4
1 share",4,Blood Donation,1,Blood donation at Selangor and K.Lumpur 14 December
1168,,2 Nov 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
2 Nov 2019
  ·
  · Blood donation at Selangor Klang 3 November
9
9
2 shares",9,Blood Donation,2,Blood donation at Selangor Klang 3 November
1169,,29 Nov 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
29 Nov 2019
  ·
  · Blood donation at Selangor Shah Alan 2 - 8 December
4
4
6 shares",4,Blood Donation,6,Blood donation at Selangor Shah Alan 2 - 8 December
1170,,1 Dec 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
1 Dec 2019
  ·
  · Blood donation at Selangor and K.Lumpur 2 December
4
4
2 shares",4,Blood Donation,2,Blood donation at Selangor and K.Lumpur 2 December
1171,,21 Nov 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
21 Nov 2019
  ·
  · Blood donation at Klang 23 - 24 November
7
7
1 share",7,Blood Donation,1,Blood donation at Klang 23 - 24 November
1172,,4 Jul 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
4 Jul 2019
  ·
  · Blood donation at Miri 7 Julai
16
16
1 share",16,Blood Donation,1,Blood donation at Miri 7 Julai
1173,,5 Dec 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
5 Dec 2019
  ·
  · Blood donation at Selangor and K.Lumpur 6 December
4
4
1 share",4,Blood Donation,1,Blood donation at Selangor and K.Lumpur 6 December
1174,,22 Sep 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
22 Sep 2019
  ·
  · Blood donation at Penang 22 sept
7
7
2 shares",7,Blood Donation,2,Blood donation at Penang 22 sept
1175,,10 Dec 2019,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE5XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE5LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTlcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE5LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxOS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxOS0xMi0zMVxcXCJ9XCJ9In0,967436303383213,Malaysia Blood Donation Association,"Malaysia Blood Donation Association 马來西亚献血者协会
Page · 2K like this · Non-profit organisation
10 Dec 2019
  ·
  · Blood donation at Selangor and K.Lumpur 11 December
3
3
1 share",3,Blood Donation,1,Blood donation at Selangor and K.Lumpur 11 December
